"","date","util"
"1379",2015-10-29 11:43:00,1.258
"1380",2015-10-31 06:28:00,1.846
"1381",2015-10-31 08:13:00,1.232
"1382",2015-11-02 08:38:00,1.132
"1383",2015-10-30 19:58:00,9
"1384",2015-11-02 12:33:00,0.94
"1385",2015-10-30 11:53:00,1.176
"1386",2015-10-29 02:43:00,5.974
"1387",2015-10-30 18:48:00,6.326
"1388",2015-10-29 19:08:00,6.624
"1389",2015-10-30 16:48:00,4.41
"1390",2015-10-31 00:33:00,35.88
"1391",2015-10-29 03:23:00,3.884
"1392",2015-10-31 09:23:00,0.932
"1393",2015-10-31 09:58:00,1.058
"1394",2015-11-02 05:28:00,1.774
"1395",2015-11-02 15:53:00,1.758
"1396",2015-11-02 19:28:00,3.708
"1397",2015-11-01 19:23:00,8.316
"1398",2015-10-29 08:08:00,1.038
"1399",2015-10-31 01:08:00,23.682
"1400",2015-10-30 21:53:00,25.392
"1401",2015-10-31 21:43:00,35.234
"1402",2015-11-02 20:38:00,6.494
"1403",2015-10-31 08:53:00,1.216
"1404",2015-10-29 17:48:00,5.252
"1405",2015-10-29 14:23:00,2.126
"1406",2015-10-31 19:43:00,19.858
"1407",2015-11-02 15:18:00,1.378
"1408",2015-11-01 06:28:00,2.218
"1409",2015-11-01 02:58:00,8.4
"1410",2015-11-02 13:48:00,1.11
"1411",2015-11-02 22:48:00,8.968
"1412",2015-11-02 10:18:00,0.848
"1413",2015-10-31 12:23:00,1.16
"1414",2015-10-29 10:03:00,1.104
"1415",2015-10-30 18:53:00,5.692
"1416",2015-11-02 14:08:00,1.284
"1417",2015-10-30 09:38:00,0.942
"1418",2015-10-30 20:13:00,11.942
"1419",2015-10-30 15:28:00,3.982
"1420",2015-10-29 21:13:00,14.83
"1421",2015-10-30 04:48:00,2.158
"1422",2015-11-02 19:43:00,4.748
"1423",2015-10-30 23:43:00,36.664
"1424",2015-11-02 18:13:00,3.102
"1425",2015-10-31 06:18:00,2.324
"1426",2015-11-02 08:13:00,0.99
"1427",2015-10-29 14:28:00,2.554
"1428",2015-10-30 19:03:00,5.778
"1429",2015-11-02 15:33:00,2.132
"1430",2015-10-30 17:58:00,5.628
"1431",2015-10-30 09:23:00,1.004
"1432",2015-11-02 03:03:00,6.176
"1433",2015-10-30 18:13:00,5.334
"1434",2015-11-01 11:38:00,1.03
"1435",2015-10-29 09:58:00,0.972
"1436",2015-10-29 01:23:00,9.658
"1437",2015-11-01 01:08:00,20.908
"1438",2015-10-31 03:48:00,6.476
"1439",2015-11-01 06:58:00,1.632
"1440",2015-11-02 01:33:00,12.622
